"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Area Grown","Fertilize","Organic","Type","Ingredient","Code","Domain Category","Value","CV (%)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"LATAH","057","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"LATAH","057","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","83.0"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","33.7"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","30.3"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","8","33.7"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","30.3"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","9","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","83.0"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","33.7"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","30.3"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","87.6"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","30.3"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","83.0"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","12.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(Z)","8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","6","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","12.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","9","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","9","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1","(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
